transaction_id,date,product,region,channel,units,unit_price_gbp,discount_pct,inventory_on_hand,lead_time_days,customer_satisfaction,delivery_delay_days,gross_revenue_gbp,net_revenue_gbp,cost_gbp,profit_gbp
TXN-011001,2025-01-23,Enterprise,UK,Online,3,245,0.106,26,24.0,5.0,3.0,735,657.09,389.82,267.27
TXN-011002,2025-04-22,Core,UAE,Direct,1,45,0.103,190,18.0,4.34,0.0,45,40.36,23.93,16.43
TXN-011003,2025-11-13,Core,UK,Online,9,45,0.155,112,2.0,4.28,1.0,405,342.22,184.25,157.97
TXN-011004,2024-12-10,Core,UK,Online,8,45,0.022,105,25.0,3.65,4.0,360,352.08,233.02,119.06
TXN-011005,2025-10-18,Plus,India,Direct,3,75,0.024,263,16.0,2.83,4.0,225,219.6,117.69,101.91
TXN-011006,2026-02-19,Enterprise,US,Direct,2,245,0.049,222,19.0,3.11,1.0,490,465.99,218.91,247.08
TXN-011007,2024-07-12,Premium,India,Direct,4,125,0.037,11,8.0,4.28,3.0,500,481.5,316.2,165.3
TXN-011008,2025-10-31,Premium,India,Direct,3,125,0.069,98,27.0,4.14,0.0,375,349.12,191.28,157.84
TXN-011009,2024-06-12,Plus,UAE,Direct,5,75,0.025,312,30.0,3.72,0.0,375,365.62,210.42,155.2
TXN-011010,2024-12-24,Core,UK,Partner,6,45,0.005,64,29.0,3.49,2.0,270,268.65,145.32,123.33
TXN-011011,2025-10-04,Premium,Germany,Online,4,125,0.022,16,25.0,4.78,0.0,500,489.0,311.24,177.76
TXN-011012,2026-06-08,Premium,Germany,Direct,3,125,0.027,100,16.0,4.07,3.0,375,364.88,209.27,155.61
TXN-011013,2026-05-21,Core,India,Direct,5,45,0.03,79,11.0,4.66,2.0,225,218.25,127.75,90.5
TXN-011014,2024-12-14,Core,UK,Online,3,45,0.03,87,32.0,4.43,1.0,135,130.95,66.43,64.52
TXN-011015,2026-05-02,Plus,US,Online,1,75,0.05,235,20.0,4.89,1.0,75,71.25,32.96,38.29
TXN-011016,2026-01-23,Premium,UK,Direct,2,125,0.046,8,4.0,3.09,0.0,250,238.5,108.02,130.48
TXN-011017,2024-05-01,Premium,US,Online,3,125,0.032,102,7.0,3.79,2.0,375,363.0,239.27,123.73
TXN-011018,2025-11-02,Plus,India,Direct,5,75,0.009,169,26.0,5.0,4.0,375,371.62,238.39,133.23
TXN-011019,2026-07-15,Plus,UAE,Online,6,75,0.037,34,20.0,3.41,5.0,450,433.35,217.44,215.91
TXN-011020,2024-05-01,Plus,UK,Direct,6,75,0.108,50,18.0,3.62,-0.0,450,401.4,209.79,191.61
TXN-011021,2024-06-01,Plus,Germany,Direct,2,75,0.004,0,4.0,3.79,0.0,150,149.4,82.37,67.03
TXN-011022,2026-06-05,Core,UAE,Direct,3,45,0.039,60,33.0,2.85,7.0,135,129.73,75.98,53.75
TXN-011023,2026-02-21,Premium,Germany,Direct,7,125,0.029,180,26.0,5.0,2.0,875,849.62,544.24,305.38
TXN-011024,2024-02-09,Enterprise,Germany,Online,1,245,0.076,224,7.0,4.43,1.0,245,226.38,146.35,80.03
TXN-011025,2024-09-18,Premium,UK,Direct,3,125,0.017,303,11.0,3.37,0.0,375,368.62,204.42,164.2
TXN-011026,2025-12-18,Premium,UK,Partner,3,125,0.025,89,9.0,3.3,6.0,375,365.62,229.82,135.8
TXN-011027,2026-02-21,Enterprise,UK,Online,6,245,0.047,307,5.0,4.73,0.0,1470,1400.91,602.58,798.33
TXN-011028,2024-05-07,Premium,India,Direct,1,125,0.05,110,30.0,3.92,0.0,125,118.75,71.92,46.83
TXN-011029,2024-06-28,Core,US,Online,5,45,0.057,224,18.0,4.34,2.0,225,212.18,131.65,80.53
TXN-011030,2026-01-06,Enterprise,India,Online,4,245,0.014,85,9.0,3.14,1.0,980,966.28,594.39,371.89
TXN-011031,2025-10-31,Core,Germany,Online,6,45,0.01,32,27.0,3.4,1.0,270,267.3,138.47,128.83
TXN-011032,2025-04-20,Core,US,Online,3,45,0.011,239,12.0,2.66,0.0,135,133.51,58.39,75.12
TXN-011033,2025-01-09,Enterprise,US,Partner,4,245,0.081,180,16.0,4.11,2.0,980,900.62,556.02,344.6
TXN-011034,2024-06-18,Premium,US,Partner,2,125,0.105,125,12.0,3.69,2.0,250,223.75,140.66,83.09
TXN-011035,2026-02-10,Enterprise,UAE,Partner,4,245,0.073,295,34.0,4.36,3.0,980,908.46,527.69,380.77
TXN-011036,2025-08-07,Core,US,Online,4,45,0.034,43,33.0,4.17,-0.0,180,173.88,110.37,63.51
TXN-011037,2026-01-20,Plus,US,Online,1,75,0.039,111,5.0,4.0,3.0,75,72.08,32.37,39.71
TXN-011038,2026-03-10,Core,Germany,Online,3,45,0.001,281,24.0,4.1,1.0,135,134.86,80.12,54.74
TXN-011039,2025-09-03,Enterprise,UAE,Online,3,245,0.085,242,25.0,5.0,2.0,735,672.52,390.22,282.3
TXN-011040,2026-05-10,Premium,US,Direct,2,125,0.143,115,11.0,3.93,4.0,250,214.25,125.4,88.85
TXN-011041,2024-09-04,Plus,UK,Online,2,75,0.03,145,23.0,3.86,1.0,150,145.5,62.66,82.84
TXN-011042,2024-02-05,Enterprise,Germany,Online,2,245,0.053,197,19.0,3.9,4.0,490,464.03,285.67,178.36
TXN-011043,2025-06-28,Premium,UAE,Direct,2,125,0.032,238,32.0,3.74,4.0,250,242.0,138.49,103.51
TXN-011044,2024-11-13,Core,India,Online,2,45,0.031,50,24.0,3.33,1.0,90,87.21,55.4,31.81
TXN-011045,2026-06-24,Core,India,Online,4,45,0.115,107,22.0,4.4,2.0,180,159.3,81.84,77.46
TXN-011046,2025-04-23,Enterprise,UK,Direct,3,245,0.013,209,23.0,3.77,1.0,735,725.44,362.57,362.87
TXN-011047,2026-06-23,Plus,UK,Online,1,75,0.073,98,9.0,4.41,3.0,75,69.53,33.05,36.48
TXN-011048,2026-04-12,Plus,UAE,Partner,5,75,0.05,305,25.0,4.69,1.0,375,356.25,154.95,201.3
TXN-011049,2025-10-30,Premium,UAE,Direct,1,125,0.097,206,31.0,4.1,2.0,125,112.88,53.38,59.5
TXN-011050,2026-07-06,Premium,UK,Online,4,125,0.075,57,32.0,4.34,4.0,500,462.5,238.32,224.18
TXN-011051,2025-02-22,Enterprise,UK,Direct,1,245,0.121,69,15.0,5.0,8.0,245,215.36,133.59,81.77
TXN-011052,2025-03-24,Premium,US,Partner,2,125,0.03,44,11.0,4.06,3.0,250,242.5,150.11,92.39
TXN-011053,2024-10-11,Premium,UK,Partner,1,125,0.096,143,11.0,3.57,4.0,125,113.0,58.18,54.82
TXN-011054,2025-08-10,Plus,UK,Partner,2,75,0.001,13,22.0,3.89,2.0,150,149.85,95.73,54.12
TXN-011055,2025-10-02,Premium,US,Direct,2,125,0.019,289,24.0,3.41,-0.0,250,245.25,153.49,91.76
TXN-011056,2025-11-05,Core,UK,Online,2,45,0.024,78,11.0,3.12,5.0,90,87.84,58.1,29.74
TXN-011057,2025-09-12,Core,UK,Online,2,45,0.014,190,24.0,4.7,2.0,90,88.74,56.34,32.4
TXN-011058,2025-02-27,Premium,UAE,Direct,2,125,0.052,311,34.0,4.19,-0.0,250,237.0,139.05,97.95
TXN-011059,2024-05-18,Enterprise,UAE,Online,1,245,0.011,308,16.0,4.26,3.0,245,242.3,156.02,86.28
TXN-011060,2026-06-17,Plus,India,Direct,3,75,0.002,73,27.0,4.17,0.0,225,224.55,101.84,122.71
TXN-011061,2025-10-21,Plus,UAE,Online,1,75,0.056,155,11.0,3.56,2.0,75,70.8,32.3,38.5
TXN-011062,2026-06-05,Premium,India,Online,1,125,0.065,232,5.0,3.37,1.0,125,116.88,65.68,51.2
TXN-011063,2024-05-01,Core,Germany,Online,2,45,0.064,38,5.0,3.07,0.0,90,84.24,42.2,42.04
TXN-011064,2025-10-29,Enterprise,US,Partner,8,245,0.129,251,16.0,3.08,0.0,1960,1707.16,770.49,936.67
TXN-011065,2025-02-16,Premium,UK,Direct,1,125,0.077,204,32.0,5.0,3.0,125,115.38,77.03,38.35
TXN-011066,2026-05-18,Plus,India,Online,4,75,0.088,298,31.0,3.16,4.0,300,273.6,172.93,100.67
TXN-011067,2024-09-30,Premium,US,Online,3,125,0.008,272,31.0,4.12,0.0,375,372.0,225.4,146.6
TXN-011068,2025-04-10,Premium,UK,Partner,1,125,0.053,225,16.0,4.52,0.0,125,118.38,69.83,48.55
TXN-011069,2025-05-27,Premium,UK,Direct,1,125,0.037,226,13.0,4.17,2.0,125,120.38,57.5,62.88
TXN-011070,2025-02-21,Core,US,Online,2,45,0.027,119,29.0,3.47,2.0,90,87.57,48.76,38.81
TXN-011071,2024-04-26,Plus,US,Online,1,75,0.071,201,4.0,3.85,5.0,75,69.68,38.88,30.8
TXN-011072,2025-11-10,Enterprise,US,Direct,5,245,0.062,302,21.0,3.29,0.0,1225,1149.05,555.61,593.44
TXN-011073,2026-03-02,Plus,Germany,Direct,5,75,0.064,219,25.0,2.87,1.0,375,351.0,211.46,139.54
TXN-011074,2024-08-13,Core,India,Direct,5,45,0.014,141,17.0,,0.0,225,221.85,147.4,74.45
TXN-011075,2025-06-21,Premium,UK,Direct,2,125,0.017,149,21.0,4.39,3.0,250,245.75,138.48,107.27
TXN-011076,2024-10-03,Plus,US,Direct,4,75,0.068,203,16.0,4.27,4.0,300,279.6,184.36,95.24
TXN-011077,2026-01-09,Premium,Germany,Online,1,125,0.03,132,3.0,4.87,0.0,125,121.25,72.4,48.85
TXN-011078,2024-11-20,Premium,Germany,Direct,7,125,0.013,252,34.0,4.33,0.0,875,863.62,465.48,398.14
TXN-011079,2024-07-22,Plus,Germany,Partner,4,75,0.011,106,21.0,5.0,2.0,300,296.7,175.33,121.37
TXN-011080,2026-06-11,Core,India,Direct,2,45,0.065,5,25.0,3.91,5.0,90,84.15,52.21,31.94
TXN-011081,2024-12-30,Plus,Germany,Partner,4,75,0.015,122,9.0,4.87,1.0,300,295.5,185.19,110.31
TXN-011082,2024-07-22,Plus,India,Partner,5,75,0.093,62,15.0,3.49,1.0,375,340.12,147.06,193.06
TXN-011083,2024-01-05,Premium,UAE,Direct,3,125,0.05,57,34.0,4.42,2.0,375,356.25,191.04,165.21
TXN-011084,2024-08-05,Core,UAE,Online,5,45,0.02,67,17.0,4.3,0.0,225,220.5,95.68,124.82
TXN-011085,2025-01-18,Core,India,Online,2,45,0.005,43,8.0,,0.0,90,89.55,52.13,37.42
TXN-011086,2025-04-27,Core,UK,Partner,5,45,0.078,203,5.0,3.76,2.0,225,207.45,126.12,81.33
TXN-011087,2026-06-28,Core,Germany,Direct,2,45,0.011,103,27.0,2.74,2.0,90,89.01,54.37,34.64
TXN-011088,2025-08-09,Plus,US,Direct,6,75,0.061,87,13.0,3.89,1.0,450,422.55,269.97,152.58
TXN-011089,2024-09-26,Plus,US,Direct,1,75,0.064,273,18.0,4.11,5.0,75,70.2,31.35,38.85
TXN-011090,2025-02-27,Core,US,Online,1,45,0.061,53,25.0,4.3,5.0,45,42.26,19.13,23.13
TXN-011091,2026-06-05,Enterprise,UK,Online,3,245,0.009,39,27.0,3.81,2.0,735,728.38,313.33,415.05
TXN-011092,2025-09-29,Premium,US,Direct,1,125,0.034,2,21.0,4.21,4.0,125,120.75,55.27,65.48
TXN-011093,2024-07-21,Plus,US,Partner,3,75,0.056,225,10.0,2.5,0.0,225,212.4,140.7,71.7
TXN-011094,2026-06-05,Core,US,Partner,4,45,0.034,68,9.0,4.1,4.0,180,173.88,106.05,67.83
TXN-011095,2026-02-16,Core,India,Direct,1,45,0.032,77,8.0,5.0,4.0,45,43.56,28.5,15.06
TXN-011096,2025-11-07,Core,UK,Online,1,45,0.113,109,17.0,4.07,2.0,45,39.92,20.2,19.72
TXN-011097,2024-06-10,Core,UK,Online,1,45,0.169,91,31.0,2.02,2.0,45,37.39,21.14,16.25
TXN-011098,2026-03-09,Core,US,Direct,2,45,0.051,144,34.0,2.77,0.0,90,85.41,38.77,46.64
TXN-011099,2024-02-21,Core,Germany,Direct,1,45,0.091,11,8.0,4.66,0.0,45,40.9,24.72,16.18
TXN-011100,2025-08-12,Enterprise,India,Online,1,245,0.113,42,7.0,2.18,2.0,245,217.32,139.26,78.06
TXN-011101,2024-01-21,Core,UK,Online,3,45,0.02,188,17.0,4.78,1.0,135,132.3,78.41,53.89
TXN-011102,2026-04-15,Core,US,Online,5,45,0.03,62,28.0,4.89,0.0,225,218.25,140.91,77.34
TXN-011103,2025-08-07,Core,UAE,Online,4,45,0.02,192,10.0,1.97,1.0,180,176.4,79.72,96.68
TXN-011104,2026-05-09,Enterprise,UK,Direct,5,245,0.079,307,30.0,5.0,4.0,1225,1128.23,615.75,512.48
TXN-011105,2025-01-29,Core,UK,Online,3,45,0.007,242,22.0,4.59,1.0,135,134.06,89.46,44.6
TXN-011106,2026-06-18,Plus,UK,Direct,4,75,0.061,31,30.0,4.41,0.0,300,281.7,125.59,156.11
TXN-011107,2025-11-02,Premium,UK,Online,2,125,0.015,224,26.0,3.61,3.0,250,246.25,159.35,86.9
TXN-011108,2026-07-25,Premium,India,Online,3,125,0.034,317,31.0,2.58,0.0,375,362.25,210.97,151.28
TXN-011109,2025-07-27,Plus,UK,Online,3,75,0.084,293,16.0,3.77,1.0,225,206.1,108.05,98.05
TXN-011110,2025-05-31,Core,UAE,Online,2,45,0.04,72,9.0,3.02,3.0,90,86.4,49.63,36.77
TXN-011111,2024-09-26,Plus,UAE,Direct,3,75,0.023,10,17.0,4.0,0.0,225,219.82,102.27,117.55
TXN-011112,2024-10-22,Plus,India,Direct,4,75,0.065,71,23.0,3.84,0.0,300,280.5,179.57,100.93
TXN-011113,2024-01-15,Plus,UK,Partner,2,75,0.063,194,8.0,4.06,3.0,150,140.55,67.35,73.2
TXN-011114,2026-04-28,Plus,US,Online,2,75,0.033,92,33.0,4.06,0.0,150,145.05,65.67,79.38
TXN-011115,2024-11-14,Core,US,Direct,4,45,0.005,87,29.0,4.47,5.0,180,179.1,77.37,101.73
TXN-011116,2025-04-20,Plus,Germany,Partner,1,75,0.039,8,30.0,4.37,1.0,75,72.08,37.65,34.43
TXN-011117,2024-06-10,Core,Germany,Partner,3,45,0.09,278,33.0,3.71,4.0,135,122.85,80.22,42.63
TXN-011118,2025-03-17,Enterprise,UAE,DIRECT,2,245,0.047,56,31.0,3.09,5.0,490,466.97,227.48,239.49
TXN-011119,2024-05-05,Plus,UAE,Partner,6,75,0.009,171,26.0,3.45,0.0,450,445.95,226.79,219.16
TXN-011120,2026-06-28,Plus,India,Online,6,75,0.046,252,18.0,5.0,3.0,450,429.3,287.3,142.0
TXN-011121,2024-11-21,Enterprise,US,Online,6,245,0.038,296,17.0,4.76,0.0,1470,1414.14,847.27,566.87
TXN-011122,2026-03-29,Premium,UK,Partner,3,125,0.132,62,2.0,3.7,4.0,375,325.5,197.65,127.85
TXN-011123,2025-07-25,Core,UK,Partner,2,45,0.032,253,12.0,4.15,4.0,90,87.12,49.29,37.83
TXN-011124,2025-02-28,Plus,India,Direct,6,75,0.027,66,2.0,3.93,2.0,450,437.85,192.31,245.54
TXN-011125,2024-01-03,Core,UK,Online,4,45,0.094,120,22.0,3.61,1.0,180,163.08,81.4,81.68
TXN-011126,2025-08-11,Premium,India,Direct,2,125,0.068,201,26.0,3.93,0.0,250,233.0,107.58,125.42
TXN-011127,2025-11-15,Plus,UAE,Direct,1,75,0.029,301,8.0,4.31,3.0,75,72.82,37.49,35.33
TXN-011128,2025-06-15,Premium,US,Direct,5,125,0.043,8,16.0,4.14,2.0,625,598.12,307.17,290.95
TXN-011129,2025-08-13,Enterprise,UK,Partner,3,245,0.015,37,14.0,3.8,4.0,735,723.98,368.47,355.51
TXN-011130,2026-01-13,Plus,Germany,Online,1,75,0.007,162,30.0,4.17,0.0,75,74.47,49.31,25.16
TXN-011131,2025-07-13,Plus,US,Direct,2,75,0.044,170,25.0,4.42,0.0,150,143.4,70.87,72.53
TXN-011132,2025-09-03,Core,UK,Direct,2,45,0.122,20,18.0,3.69,3.0,90,79.02,41.82,37.2
TXN-011133,2025-11-28,Core,UK,Online,2,45,0.058,28,32.0,3.93,3.0,90,84.78,42.13,42.65
TXN-011134,2025-04-23,Enterprise,India,Partner,2,245,0.075,58,23.0,4.11,0.0,490,453.25,279.48,173.77
TXN-011135,2024-05-21,Plus,India,Direct,3,75,0.017,156,6.0,4.75,0.0,225,221.18,127.99,93.19
TXN-011136,2025-06-02,Plus,UK,Partner,2,75,0.093,187,14.0,4.22,5.0,150,136.05,72.78,63.27
TXN-011137,2025-02-11,Premium,India,Online,4,125,0.05,55,2.0,3.28,-0.0,500,475.0,219.57,255.43
TXN-011138,2025-06-10,Plus,US,Online,7,75,0.004,62,5.0,5.0,5.0,525,522.9,334.2,188.7
TXN-011139,2024-04-01,Premium,UK,Partner,4,125,0.019,222,24.0,3.32,-0.0,500,490.5,220.45,270.05
TXN-011140,2024-09-01,Core,US,Direct,1,45,0.084,233,20.0,4.1,2.0,45,41.22,18.86,22.36
TXN-011141,2024-11-27,Core,Germany,Online,4,45,0.045,289,17.0,4.17,3.0,180,171.9,94.75,77.15
TXN-011142,2024-06-28,Plus,US,Partner,3,75,0.057,156,3.0,5.0,3.0,225,212.18,111.51,100.67
TXN-011143,2024-06-13,Plus,UAE,Online,2,75,0.019,234,29.0,3.95,3.0,150,147.15,80.3,66.85
TXN-011144,2026-03-29,Core,India,Online,7,45,0.038,212,19.0,4.4,1.0,315,303.03,191.53,111.5
TXN-011145,2026-06-30,Plus,US,Partner,6,75,0.06,304,22.0,4.61,0.0,450,423.0,250.4,172.6
TXN-011146,2025-07-20,Plus,US,Online,3,75,0.023,74,13.0,4.43,0.0,225,219.82,107.8,112.02
TXN-011147,2024-08-08,Premium,UK,Online,3,125,0.089,17,11.0,3.44,4.0,375,341.62,225.97,115.65
TXN-011148,2026-03-02,Core,India,Online,3,45,0.103,315,31.0,4.58,2.0,135,121.1,61.02,60.08
TXN-011149,2026-07-21,Plus,UK,Direct,1,75,0.011,196,23.0,5.0,0.0,75,74.18,35.88,38.3
TXN-011150,2025-07-27,Core,US,Direct,5,45,0.065,33,23.0,3.9,0.0,225,210.38,119.96,90.42
TXN-011151,2024-04-14,Core,UK,Direct,1,45,0.06,158,2.0,3.05,0.0,45,42.3,23.45,18.85
TXN-011152,2026-05-15,Premium,Germany,Direct,4,125,0.031,271,24.0,4.29,5.0,500,484.5,238.76,245.74
TXN-011153,2025-08-16,Plus,US,Partner,1,75,0.007,63,29.0,5.0,0.0,75,74.47,43.82,30.65
TXN-011154,2025-08-03,Core,UK,Partner,4,45,0.01,67,33.0,4.18,3.0,180,178.2,97.3,80.9
TXN-011155,2026-03-19,Core,US,Online,3,45,0.064,20,21.0,3.72,0.0,135,126.36,79.42,46.94
TXN-011156,2025-09-22,Premium,UK,Partner,1,125,0.091,219,5.0,3.78,0.0,125,113.62,49.66,63.96
TXN-011157,2024-12-24,Premium,UK,Online,3,125,0.041,297,33.0,5.0,4.0,375,359.62,195.23,164.39
TXN-011158,2024-05-20,Premium,UK,Partner,2,125,0.008,95,24.0,3.29,0.0,250,248.0,117.2,130.8
TXN-011159,2025-08-27,Core,UK,Partner,5,45,0.056,57,32.0,3.45,3.0,225,212.4,113.49,98.91
TXN-011160,2025-04-05,Core,US,Online,2,45,0.063,270,26.0,3.99,0.0,90,84.33,46.88,37.45
TXN-011161,2025-04-17,Core,UK,Online,4,45,0.007,51,8.0,5.0,3.0,180,178.74,111.45,67.29
TXN-011162,2026-03-05,Plus,Germany,Online,4,75,0.015,211,6.0,3.58,0.0,300,295.5,153.25,142.25
TXN-011163,2024-05-26,Plus,India,Online,6,75,0.042,289,30.0,3.4,1.0,450,431.1,224.04,207.06
TXN-011164,2025-01-15,Plus,UK,Partner,4,75,0.046,161,18.0,2.55,4.0,300,286.2,154.29,131.91
TXN-011165,2026-05-29,Premium,UK,Direct,3,125,0.018,27,7.0,3.52,0.0,375,368.25,185.44,182.81
TXN-011166,2026-03-16,Premium,UK,Partner,2,125,0.025,66,31.0,4.57,3.0,250,243.75,139.53,104.22
TXN-011167,2025-01-13,Plus,India,Online,4,75,0.004,56,27.0,4.37,0.0,300,298.8,189.65,109.15
TXN-011168,2024-10-05,Core,US,Online,6,45,0.033,235,15.0,4.63,2.0,270,261.09,150.5,110.59
TXN-011169,2024-05-30,Enterprise,UAE,Online,6,245,0.007,104,29.0,5.0,6.0,1470,1459.71,668.37,791.34
TXN-011170,2025-02-06,Enterprise,Germany,Online,1,245,0.058,283,29.0,4.32,2.0,245,230.79,129.43,101.36
TXN-011171,2026-04-04,Core,UAE,Direct,4,45,0.086,88,24.0,3.75,0.0,180,164.52,95.92,68.6
TXN-011172,2026-03-06,Core,UAE,Online,3,45,0.038,195,27.0,3.52,0.0,135,129.87,60.67,69.2
TXN-011173,2025-10-12,Enterprise,US,Online,3,245,0.005,140,6.0,3.41,0.0,735,731.32,481.8,249.52
TXN-011174,2026-05-08,Enterprise,UK,Online,6,245,0.063,160,17.0,3.88,5.0,1470,1377.39,830.63,546.76
TXN-011175,2025-11-22,Core,UAE,Online,5,45,0.011,273,16.0,5.0,0.0,225,222.52,146.59,75.93
TXN-011176,2024-10-07,Enterprise,UK,Direct,9,245,0.026,184,25.0,3.59,4.0,2205,2147.67,1367.1,780.57
TXN-011177,2024-03-03,Plus,US,Direct,4,75,0.083,301,11.0,4.11,2.0,300,275.1,143.15,131.95
TXN-011178,2024-11-29,Plus,UK,Online,5,75,0.041,31,15.0,3.83,0.0,375,359.62,174.96,184.66
TXN-011179,2024-05-04,Premium,Germany,Direct,4,125,0.07,114,30.0,3.79,3.0,500,465.0,282.81,182.19
TXN-011180,2026-04-06,Plus,India,Direct,3,75,0.092,136,4.0,3.96,0.0,225,204.3,125.93,78.37
TXN-011181,2025-02-18,Plus,UAE,Partner,5,75,0.016,273,29.0,4.37,0.0,375,369.0,213.42,155.58
TXN-011182,2025-02-06,Core,Germany,Online,1,45,0.043,229,4.0,4.63,-0.0,45,43.06,27.75,15.31
TXN-011183,2024-12-03,Core,UAE,Online,8,45,0.004,37,8.0,4.18,-0.0,360,358.56,205.18,153.38
TXN-011184,2026-05-02,Core,Germany,Online,3,45,0.044,103,14.0,4.5,-0.0,135,129.06,64.41,64.65
TXN-011185,2025-01-12,Premium,UAE,Online,1,125,0.03,227,6.0,4.04,1.0,125,121.25,71.55,49.7
TXN-011186,2025-02-14,Core,US,Partner,2,45,0.014,68,8.0,3.49,3.0,90,88.74,47.64,41.1
TXN-011187,2025-09-08,Core,India,Partner,1,45,0.125,193,4.0,4.97,2.0,45,39.38,23.45,15.93
TXN-011188,2026-02-26,Core,UAE,Direct,2,45,0.045,119,6.0,3.7,6.0,90,85.95,55.52,30.43
TXN-011189,2026-01-29,Plus,UK,Partner,4,75,0.018,137,28.0,4.04,0.0,300,294.6,186.09,108.51
TXN-011190,2025-09-17,Core,US,Online,1,45,0.029,64,18.0,4.1,4.0,45,43.7,19.99,23.71
TXN-011191,2026-06-06,Plus,UK,Online,3,75,0.025,184,33.0,3.54,7.0,225,219.38,113.09,106.29
TXN-011192,2024-01-23,Core,UK,Online,5,45,0.02,77,18.0,3.4,1.0,225,220.5,130.47,90.03
TXN-011193,2024-01-10,Plus,India,Online,1,75,0.079,79,,3.89,0.0,75,69.08,34.04,35.04
TXN-011194,2025-08-07,Plus,Germany,Direct,2,75,0.004,35,20.0,3.85,0.0,150,149.4,80.26,69.14
TXN-011195,2026-01-30,Premium,Germany,Partner,2,125,0.049,130,32.0,4.0,4.0,250,237.75,142.35,95.4
TXN-011196,2026-05-05,Premium,UK,Direct,2,125,0.078,204,3.0,3.94,3.0,250,230.5,125.55,104.95
TXN-011197,2025-11-21,Plus,Germany,Online,7,75,0.038,2,9.0,3.87,0.0,525,505.05,237.06,267.99
TXN-011198,2025-03-28,Plus,UK,Partner,1,75,0.013,180,33.0,4.0,3.0,75,74.03,38.56,35.47
TXN-011199,2025-01-20,Plus,US,Partner,3,75,0.049,255,5.0,4.16,2.0,225,213.98,92.51,121.47
TXN-011200,2024-07-27,Enterprise,Germany,Direct,1,245,0.037,257,31.0,3.49,3.0,245,235.94,148.43,87.51
TXN-011201,2024-10-24,Plus,UK,Online,1,75,0.15,35,13.0,3.46,3.0,75,63.75,41.98,21.77
TXN-011202,2024-04-01,Plus,UAE,Direct,1,75,0.027,40,22.0,4.31,3.0,75,72.97,43.97,29.0
TXN-011203,2026-01-07,Premium,UK,Online,1,125,0.015,91,3.0,4.12,3.0,125,123.12,60.69,62.43
TXN-011204,2026-07-28,Plus,India,Online,1,75,0.123,51,19.0,4.77,0.0,75,65.78,39.08,26.7
TXN-011205,2026-02-13,Core,UK,Online,3,45,0.025,243,10.0,2.94,3.0,135,131.62,61.15,70.47
TXN-011206,2024-05-26,Enterprise,India,Online,1,245,0.109,178,28.0,5.0,2.0,245,218.3,120.47,97.83
TXN-011207,2025-07-25,Core,UK,Online,1,45,0.079,35,34.0,3.48,1.0,45,41.44,18.84,22.6
TXN-011208,2026-04-18,Enterprise,UK,Online,5,245,0.018,84,2.0,3.72,1.0,1225,1202.95,741.51,461.44
TXN-011209,2025-12-23,Core,UK,Direct,6,45,0.066,115,28.0,3.68,1.0,270,252.18,152.22,99.96
TXN-011210,2025-04-05,Core,India,Online,3,45,0.022,230,24.0,5.0,1.0,135,132.03,62.95,69.08
TXN-011211,2024-09-10,Enterprise,India,Partner,6,245,0.01,210,24.0,4.0,0.0,1470,1455.3,821.86,633.44
TXN-011212,2025-07-24,Premium,UK,Direct,5,125,0.018,210,25.0,4.01,3.0,625,613.75,313.76,299.99
TXN-011213,2025-12-25,Plus,Germany,Partner,5,75,0.005,165,13.0,3.74,3.0,375,373.12,213.42,159.7
TXN-011214,2024-09-07,Premium,UK,Online,2,125,0.054,246,14.0,4.82,1.0,250,236.5,109.78,126.72
TXN-011215,2026-01-26,Plus,UK,Direct,2,75,0.042,298,14.0,2.26,3.0,150,143.7,92.95,50.75
TXN-011216,2026-05-17,Core,UK,Direct,45,45,0.102,26,3.0,4.15,1.0,2025,1818.45,75.05,46.18
TXN-011217,2025-12-07,Plus,US,Direct,8,75,0.091,152,19.0,4.25,-0.0,600,545.4,330.82,214.58
TXN-011218,2024-08-26,Premium,India,Direct,4,125,0.027,97,22.0,3.07,4.0,500,486.5,241.69,244.81
TXN-011219,2026-05-01,Enterprise,UK,Partner,4,245,0.054,205,27.0,3.38,3.0,980,927.08,594.83,332.25
TXN-011220,2024-03-24,Premium,Germany,Online,1,125,0.037,54,33.0,3.13,3.0,125,120.38,53.26,67.12
TXN-011221,2026-03-23,Plus,UK,Partner,3,75,0.043,303,8.0,3.65,0.0,225,215.32,120.41,94.91
TXN-011222,2026-01-12,Premium,UK,Direct,2,125,0.024,219,10.0,3.76,4.0,250,244.0,121.57,122.43
TXN-011223,2025-12-12,Enterprise,US,Online,1,245,0.03,111,16.0,3.88,5.0,245,237.65,151.58,86.07
TXN-011224,2024-01-04,Plus,India,Partner,3,75,0.097,298,25.0,4.65,1.0,225,203.18,133.31,69.87
TXN-011225,2026-02-19,Core,UK,Partner,2,45,0.076,76,30.0,4.82,2.0,90,83.16,47.62,35.54
TXN-011226,2024-03-10,Premium,UAE,Online,4,125,0.06,200,9.0,4.5,1.0,500,470.0,304.42,165.58
TXN-011227,2026-07-11,Core,UK,Direct,2,45,0.09,142,31.0,4.32,3.0,90,81.9,45.41,36.49
TXN-011228,2024-04-03,Plus,UK,Online,3,75,0.059,97,15.0,4.45,5.0,225,211.73,99.11,112.62
TXN-011229,2026-05-15,Core,UK,Online,4,45,0.01,2,2.0,4.75,0.0,180,178.2,114.39,63.81
